id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final
1.3047859579299758e+18,1856081029.0,astrazeneca says trials of covid vaccine resuming【reuters】,"Astrazeneca says trials of COVID vaccine resuming

【Reuters】https://t.co/qjqebjR60P",astrazeneca say trial covid vaccine resuming【reuters】
1.3047859584627302e+18,2923114853.0,translation i am not responsible for this tragedy its a natural event but hills trump responsible for the virus because science,@KurtSchlichter Translation: I am not responsible for this tragedy. It's a natural event. But hills Trump responsible for the virus because: science.,translation responsible tragedy natural event hill trump responsible virus science
1.3047859583956705e+18,1.0338099943727924e+18,it would have only been for those unable to work due to limited hours and enforcing social distancing this will cost jobs and poverty will rise,@sean_antrim @UKLabour It would have only been for those unable to work due to limited hours and enforcing social distancing. This will cost jobs and poverty will rise,would unable work due limited hour enforce social distance cost job poverty rise
1.30478595829069e+18,1.296050150633136e+18,australiasupportssr with lockdown curfew amp restriction only to travel to 5kms in melbourne we decided to donate to food bank here in melbourne 🇦🇺   feedfood4ssr,"#Australiasupportssr With lockdown, curfew &amp; restriction only to travel to 5Kms in Melbourne, we decided to donate to food bank here in Melbourne 🇦🇺@nilotpalm3 @shwetasinghkirt @vikirti #FeedFood4SSR https://t.co/irN2p1Xfy3",australiasupportssr lockdown curfew amp restriction travel 5kms melbourne decide donate food bank melbourne 🇦🇺 feedfood4ssr
1.3047859588108493e+18,9.115933150359428e+17,another rally during a pandemic trump loves us so much he will ask you to give your life to show your support what a guy,"@realDonaldTrump Another rally during a pandemic, trump loves us so much he will ask you to give your life to show your support. What a guy.",another rally pandemic trump love u much ask give life show support guy
1.3047859586473452e+18,145931959.0,hi raja due to the prescribed protocols to curb the spread of covid19 we are operating with limited staff this will result in a delay in our response to your email our customer service executives will respond within a maximum of 12 to 14 working days nadia,"@RajaDas19195154 Hi Raja, due to the prescribed protocols to curb the spread of COVID19, we are operating with limited staff. This will result in a delay in our response to your email. Our Customer Service Executives will respond within a maximum of 12 to 14 working days. -Nadia",hi raja due prescribed protocol curb spread covid19 operating limited staff result delay response email customer service executive respond within maximum 12 14 work day nadia
1.3047859590288916e+18,7.871837266063852e+17,you all are worst than corona virus book a place in hell for you  आमचीमुंबई unitedforssrjustice,"@CMOMaharashtra @ShivSena 
@mybmc 
You all are worst than Corona virus. 
Book a place in hell for you . 
#आमचीमुंबई #UnitedForSSRJustice",bad corona virus book place hell आमचीमुंबई unitedforssrjustice
1.3047859588696228e+18,1.1081089208396431e+18,covid19 knows wassup,@abrahammzn COVID-19 knows wassup.,covid19 know wassup
1.3047859589828772e+18,1.2212100563032678e+18,my family think i know everything about korea full stop💀💀💀 they forced me to do a quiz with them during lockdown and some random question about korean history came up and they all looked at me like bitch im a kpop stan i dont know when the third emperor of korea died💀💀🤦‍♀️🤦‍♀️,@dejunbabie My family think I know everything about korea full stop💀💀💀 they forced me to do a quiz with them during lockdown and some random question about korean history came up and they all looked at me LIKE BITCH IM A KPOP STAN I DONT KNOW WHEN THE THIRD EMPEROR OF KOREA DIED💀💀🤦‍♀️🤦‍♀️,family think know everything korea full stop💀💀💀 force quiz lockdown random question korean history come look like bitch im kpop stan dont know third emperor korea died💀💀🤦‍♀️🤦‍♀️
1.3047859593938657e+18,309362013.0,there is no herd immunity without a vaccine,There. is. no. herd. immunity. without. a. vaccine.,herd immunity without vaccine
1.3047859597586555e+18,1.2823322999424942e+18,wheres my lesssensitive athome covid test strip,"@SWAtlasHoover Where's my less-sensitive, at-home Covid test strip?",wheres lesssensitive athome covid test strip
1.3047859600144712e+18,7.097467182296965e+17,welpnow i have plans after covid aight,@choi_bts2 @BTS_twt welp...now i have plans after covid aight,welpnow plan covid aight
1.3047859599978004e+18,4608021678.0,as trump was playing down the virus to the public trump was not confused or inadequately briefed he flatout lied repeatedly about science to the american people these lies demoralized the scientific community and cost countless lives in the united states,"@MikeJacobsUSA @Liberty_Belle04 @SenTomCotton @netflix @TheJusticeDept As TRUMP was playing down the virus to the public, Trump was not confused or inadequately briefed: He flat-out lied, repeatedly, about science to the American people. ""These lies demoralized the scientific community and cost countless lives in the United States.""",trump play virus public trump confuse inadequately briefed flatout lie repeatedly science american people lie demoralize scientific community cost countless life united state
1.3047859614866964e+18,1.2706662353032315e+18,mentally challenged fools think1 that during a lockdown gdp will zoom2 that everyone will get triple promotion and become ceos3 all loans will be repaid including those created as part of the phone a loan scam1n,"@RahulGandhi Mentally challenged fools think
1. That during a lockdown GDP will zoom
2. That everyone will get triple promotion and become CEOs.
3. All loans will be repaid including those created as part of the phone a loan scam
1/n",mentally challenged fool think1 lockdown gdp zoom2 everyone get triple promotion become ceos3 loan repaid include create part phone loan scam1n
1.304785961537028e+18,1.0298993575778673e+18,most cases of the virus are asymptomatic you may not even know if youre infected but you can still spread it to other people,"@DutchConservat2 @NikkiOrkid @thehill Most cases of the virus are asymptomatic. You may not even know if you're infected, but you can still spread it to other people.",case virus asymptomatic may even know youre infect still spread people
1.304785961398698e+18,18999585.0,coronavirus whats happening in canada and around the world on saturday,Coronavirus: What's happening in Canada and around the world on Saturday https://t.co/hWPOMXqGbC https://t.co/GXhkG35SNv,coronavirus whats happen canada around world saturday
1.304785961637892e+18,1.219724878993068e+18,trump is definitely a criminal it makes me sick thinking of everything hes gotten away with particularly murder by downplaying the virus,@Scaramucci Trump is definitely a criminal. It makes me sick thinking of everything he's gotten away with. Particularly murder by downplaying the virus.,trump definitely criminal make sick think everything he gotten away particularly murder downplay virus
1.304785963780993e+18,1.2619776336692303e+18,respected sirdue to the onging pandemic corona virus nhm workers are facing a lot of hardshipso i just want to make you request to extend the deputation of nhm staff,"@anilvijminister Respected Sir,
Due to the onging pandemic Corona virus NHM workers are facing a lot of hardship,so i just want to make you request to extend the deputation of NHM staff.",respect sirdue onging pandemic corona virus nhm worker face lot hardshipso want make request extend deputation nhm staff
