id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final
1.3047860607786555e+18,9.29822718937256e+17,i dont know how many would be recorded or tested as covid though but either way id imagine the total to be normal  might even be lower as covid has killed many people who were likely to succumb to this upcoming flu season,"@drcarlosconde @simonhancock_uk @CormierSullivan @willcarling @hywel77 I don't know how many would be recorded or tested as COVID though, but either way I'd imagine the total to be 'normal'.

Might even be lower as COVID has killed many people who were likely to succumb to this upcoming flu season",dont know many would record test covid though either way id imagine the total to normal might even low covid kill many people likely to succumb to upcoming flu season
1.3047860617894093e+18,20495325.0,covid19vaccine azd1222 clinical trials resumed in the uk,#COVID19Vaccine AZD1222 clinical trials resumed in the UK https://t.co/QouEFmQMwp,covid19vaccine azd1222 clinical trial resume the uk
1.3047860627246612e+18,22619038.0,but covid killedkills less ppl than the flu”  nope   influenza,"“But #Covid killed/kills less ppl than the flu...”

Nope. 

#influenza 

https://t.co/Szm0jtrqcZ",covid killedkills less ppl the flu  nope influenza
1.3047860626744074e+18,18106658.0,performances are allowed in covidsafe venues  but an awful lot of performances are by amateur groups and we have no idea whether theyre allowed to rehearse,@stavvers Performances are allowed in Covid-safe venues - but an awful lot of performances are by amateur groups and we have no idea whether they're allowed to rehearse.,performance allow covidsafe venue awful lot performance amateur group no idea whether theyre allow to rehearse
1.3047860636307003e+18,7.372726421227438e+17,the state of minnesota received 2187 billion dollars from the federal government back in march for covid funding includes ppe much of that local cities never saw governor walz wants more but no problem right,@ShultzAshlee @sr_seymore @mitchpberg @rljourno @GovTimWalz The State of Minnesota received $2.187 Billion dollars from the Federal Government back in March for Covid funding (includes PPE). Much of that local cities never saw. Governor Walz wants more. But no problem right? https://t.co/hRmErc6yNO,the state minnesota receive 2187 billion dollar from the federal government back march covid funding include ppe much local city never saw governor walz want no problem right
1.3047860646331963e+18,467723321.0,covid,@lautaroharonos Covid,covid
1.3047860657109563e+18,1.2626037837180682e+18,such bullshit and waste of time  more deflection  now go deal with the pandemic you pos,@SenTedCruz @netflix @TheJusticeDept Such bullshit and waste of time.  More deflection.  Now go deal with the pandemic you POS.,bullshit waste time deflection go deal the pandemic po
1.3047860665415516e+18,91756860.0,corona beware here comes my mask gocoronago,"Corona beware, here comes my mask....
#gocoronago https://t.co/P6UFHDp3se",corona beware come mask gocoronago
1.3047860663193231e+18,1.0119529969079624e+18,saturday garbage of dopey don  trump officials interfered with cdc  reports on coronavirus  prosecutor resigns as doj demands report for political reasons  giuliani linked to russian agent  covid19 197kdead 67minfected  unmaga humptytrumpty trumpisnotwell,"@kylegriffin1 @AKandyGrahm Saturday Garbage of #Dopey Don:

-#Trump Officials interfered with #CDC 
Reports on #coronavirus 
-Prosecutor resigns as DOJ demands report for Political Reasons 
-#Giuliani linked to Russian Agent 
-#COVID19 197K+Dead 6.7M+Infected

#UNMAGA
#HumptyTrumpty
#TrumpIsNotWell",saturday garbage dopey trump official interfere cdc report coronavirus prosecutor resigns doj demand report political reason giuliani link to russian agent covid19 197kdead 67minfected unmaga humptytrumpty trumpisnotwell
1.30478606705331e+18,1362778027.0,goodmorning omar have a great one and stayhealthy,@omar_syrinx2112 Goodmorning Omar! Have a great one and #StayHealthy,goodmorning omar great one stayhealthy
1.3047860670575e+18,4720227553.0,people who arent trying to catch covid19 arent doing rallies that is just not smart at all during a global pandemic with an airborne virus thats exponentially contagious,"@Its_kanafa @shaunking People who aren't trying to catch #Covid19 aren't doing ""rallies."" That is just not smart at all during a global pandemic with an airborne virus that's exponentially contagious 🦠",people arent try to catch covid19 arent rally smart at global pandemic airborne virus thats exponentially contagious
1.3047860684415754e+18,946186711.0,bi build banks and fintechs lean into innovation amid pandemic,BI Build: Banks and fintechs lean into innovation amid pandemic https://t.co/GEW5GxjZHV,bi build bank fintechs lean innovation amid pandemic
1.304786068877828e+18,1.0849972632802712e+18,wait are you the one who said kids spreading covid at home is just icing on the cake i could be wrong  the trump sycophants come and go so quickly,@SWAtlasHoover Wait. Are you the one who said kids spreading Covid at home is just icing on the cake? I could be wrong - the Trump sycophants come and go so quickly.,wait the one say kid spread covid at home ice the cake could wrong the trump sycophant come go quickly
1.304786068852572e+18,1598574949.0,when barr sits around publicly trying to make trump king threatening everyone in sight why would people not be frightened  trumpvirus,"When Barr sits around publicly trying to make Trump King threatening everyone in sight... Why would people not be frightened?

#TrumpVirus 
https://t.co/kkTfA2XSLi",barr sits around publicly try to make trump king threaten everyone sight would people frighten trumpvirus
1.3047860693182505e+18,946186711.0,bi build do covidrelated banking changes have staying power,BI Build: Do COVID-related banking changes have staying power? https://t.co/jFuJQ9NU53,bi build do covidrelated banking change stay power
1.3047860696201295e+18,3141501389.0,uganda has resumed rotation of its peacekeeping troops to somalia after four months’ suspension over covid19,#Uganda has resumed rotation of its #peacekeeping troops to #Somalia after four months’ suspension over #COVID19. https://t.co/UmLWiD560i,uganda resume rotation peacekeeping troop to somalia four month  suspension covid19
1.304786069653721e+18,199138359.0,thats withdrawal it sucks but it will pass try to distract yourself exercise helps go out for a walk wear a mask haha i hope the virus isnt surging near you again such a scary time,@saglibra141 That's withdrawal. It sucks. But it will pass. Try to distract yourself. Exercise helps. Go out for a walk. Wear a masK! haha I hope the virus isn't surging near you again. Such a scary time.,thats withdrawal suck pas try to distract exercise help go out walk wear mask haha hope the virus isnt surge near scary time
1.3047860701109576e+18,8.291147150538835e+17,uvavirginia tech football game pushed back over covid19 concerns,https://t.co/NfYqxxVjwD -   UVA-Virginia Tech football game pushed back over COVID-19 concerns  https://t.co/QeofHnA9Qi,uvavirginia tech football game push back covid19 concern
1.3047860704297288e+18,1.2715218427135795e+18,my job didn’t even close when the pandemic hit so it’s been so much fun,@RedmondTavion My job didn’t even close when the pandemic hit so it’s been so much fun 🙈,job  even close the pandemic hit  much fun
